period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,unit,technology,energy_source_code,energy-source-desc,prime_mover_code,balancing_authority_code,balancing-authority-name,status,statusDescription,nameplate-capacity-mw,nameplate-capacity-mw-units
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,57362,Energy 2001 Inc,57988,Lincoln Landfill,GEN1,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,0.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,57362,Energy 2001 Inc,57988,Lincoln Landfill,GEN2,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,0.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,57362,Energy 2001 Inc,57988,Lincoln Landfill,GEN3,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,0.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,57362,Energy 2001 Inc,57988,Lincoln Landfill,GEN4,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,0.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56660,Mojave Solar LLC,57331,Mojave Solar Project,MSP1,,Solar Thermal without Energy Storage,SUN,Solar,ST,CISO,California Independent System Operator,OP,Operating,140.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56660,Mojave Solar LLC,57331,Mojave Solar Project,MSP2,,Solar Thermal without Energy Storage,SUN,Solar,ST,CISO,California Independent System Operator,OP,Operating,140.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,58973,White River Solar 2,W2CA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,19.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,58270,GE Wind Energy LLC,57566,GE - Tehachapi,2.5P2,,Onshore Wind Turbine,WND,Wind,WT,CISO,California Independent System Operator,OP,Operating,2.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,58270,GE Wind Energy LLC,57566,GE - Tehachapi,2.8P3,,Onshore Wind Turbine,WND,Wind,WT,CISO,California Independent System Operator,OP,Operating,2.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56762,"NRG Renew Operation & Maintenance, LLC",57439,California Valley Solar Ranch,HPR2D,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,40.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,57365,Consolidated Edison Solutions Inc,58514,Desert Hot Springs Solar,DHCA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.3,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,57369,"Apple, Inc",59473,Apple Campus 2 PV,AC2PV,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,14.4,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,57369,"Apple, Inc",59557,Apple Campus 2 Fuel Cell,AC2FC,,Landfill Gas,LFG,Landfill Gas,FC,CISO,California Independent System Operator,OP,Operating,4.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59413,Corcoran Solar 2,C2CA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,19.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59414,Atwell Island West Solar,AWCA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59524,Blackwell Solar Park,FRBSP,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,NV,Nevada,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59814,"Copper Mountain Solar 4, LLC",PV01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,51.8,MW
2021-06,NV,Nevada,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59814,"Copper Mountain Solar 4, LLC",PV02,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,41.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59900,Corcoran Solar 3,C3CA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59915,Oro Loma,ORCA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59940,"Great Valley Solar Portfolio Holdings, LLC",GVS2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,60.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59940,"Great Valley Solar Portfolio Holdings, LLC",GVS3,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59940,"Great Valley Solar Portfolio Holdings, LLC",GVS4,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,59940,"Great Valley Solar Portfolio Holdings, LLC",TQ8,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,102.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,60077,CED Avenal,AVCA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,15.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,60078,CED Ducor 1,DU1CA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,60079,CED Ducor 2,DU2CA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,60080,CED Ducor 3,DU3CA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,15.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56769,Consolidated Edison Development Inc.,60081,CED Ducor 4,DU4CA,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,electric-utility,Electric Utility,57033,City of Palo Alto,57714,City of Palo Alto,GEN1,,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,CISO,California Independent System Operator,SB,Standby/Backup: available for service but not normally used,1.1,MW
2021-06,CA,California,electric-utility,Electric Utility,57033,City of Palo Alto,57714,City of Palo Alto,GEN2,,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,CISO,California Independent System Operator,SB,Standby/Backup: available for service but not normally used,1.1,MW
2021-06,CA,California,electric-utility,Electric Utility,57033,City of Palo Alto,57714,City of Palo Alto,GEN3,,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,CISO,California Independent System Operator,SB,Standby/Backup: available for service but not normally used,1.1,MW
2021-06,CA,California,electric-utility,Electric Utility,57033,City of Palo Alto,57714,City of Palo Alto,GEN4,,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,CISO,California Independent System Operator,SB,Standby/Backup: available for service but not normally used,1.1,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,57034,Watkins Manufacturing Corporation,57715,Watkins Manufacturing Co.,GEN1,,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,57034,Watkins Manufacturing Corporation,57715,Watkins Manufacturing Co.,GEN2,,Natural Gas Internal Combustion Engine,NG,Natural Gas,IC,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,industrial-chp,Industrial CHP,57438,Paramount Petroleum Corporation,58058,Paramount Refinery,1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OS,Out of service and NOT expected to return to service in next calendar year,6.7,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56531,EIF Haypress LLC,10253,Haypress,LGEN,,Conventional Hydroelectric,WAT,Water,HY,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56531,EIF Haypress LLC,10253,Haypress,UGEN,,Conventional Hydroelectric,WAT,Water,HY,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56101,AMERESCO Ox Mountain Energy LLC,56895,Ameresco Ox Mountain,1,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,commercial-chp,Commercial CHP,56427,University of California Irvine,57122,UCI Facilities Management Central Plant,CTG1,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,13.5,MW
2021-06,CA,California,commercial-chp,Commercial CHP,56427,University of California Irvine,57122,UCI Facilities Management Central Plant,STG1,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,CISO,California Independent System Operator,OP,Operating,5.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56431,SunE U6 Holdings LLC,57005,Mariani Packing Vacaville Solar,1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56431,SunE U6 Holdings LLC,57008,SunEdison Procter & Gamble Oxnard,1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56434,SunE M5 Holdings LLC,57010,SunEdison Anheuser Busch Fairfield,1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56434,SunE M5 Holdings LLC,57012,SunEdison Walmart Apple Valley DC,1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56440,G2 Energy LLC,57133,G2 Energy Ostrom Road LLC,359,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56101,AMERESCO Ox Mountain Energy LLC,56895,Ameresco Ox Mountain,2,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56101,AMERESCO Ox Mountain Energy LLC,56895,Ameresco Ox Mountain,3,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56101,AMERESCO Ox Mountain Energy LLC,56895,Ameresco Ox Mountain,4,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56101,AMERESCO Ox Mountain Energy LLC,56895,Ameresco Ox Mountain,5,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56101,AMERESCO Ox Mountain Energy LLC,56895,Ameresco Ox Mountain,6,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56103,AMERESCO Keller Canyon LLC,56897,Ameresco Keller Canyon,1,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56103,AMERESCO Keller Canyon LLC,56897,Ameresco Keller Canyon,2,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56104,AMERESCO Chiquita Canyon LLC,56898,Ameresco Chiquita Canyon,1,,Landfill Gas,LFG,Landfill Gas,GT,CISO,California Independent System Operator,OP,Operating,4.6,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56104,AMERESCO Chiquita Canyon LLC,56898,Ameresco Chiquita Canyon,2,,Landfill Gas,LFG,Landfill Gas,GT,CISO,California Independent System Operator,OP,Operating,4.6,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56105,MMA WBF Power LP,56862,Bolthouse S&P and Rowen Farms Solar,1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56105,MMA WBF Power LP,56862,Bolthouse S&P and Rowen Farms Solar,2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56105,MMA WBF Power LP,56862,Bolthouse S&P and Rowen Farms Solar,3,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56105,MMA WBF Power LP,56862,Bolthouse S&P and Rowen Farms Solar,4,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56120,Blue Lake Power LLC,10764,Blue Lake Power LLC,GEN1,,Wood/Wood Waste Biomass,WDS,Wood Waste Solids,ST,CISO,California Independent System Operator,OS,Out of service and NOT expected to return to service in next calendar year,13.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,55952,Merced Power LLC,56707,El Nido Facility,AMPC,,Wood/Wood Waste Biomass,WDS,Wood Waste Solids,ST,CISO,California Independent System Operator,OP,Operating,12.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,55953,Ampersand Chowchilla Biomass LLC,56706,Ampersand Chowchilla Biomass LLC,AMPC,,Wood/Wood Waste Biomass,WDS,Wood Waste Solids,ST,CISO,California Independent System Operator,OP,Operating,12.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,55961,CalRenew-1 LLC,56768,CalRenew-1,CR1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56440,G2 Energy LLC,57133,G2 Energy Ostrom Road LLC,361,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.6,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56440,G2 Energy LLC,58320,G2 Energy Hay Rd,362,,Landfill Gas,LFG,Landfill Gas,IC,CISO,California Independent System Operator,OP,Operating,1.6,MW
2021-06,CA,California,commercial-non-chp,Commercial Non-CHP,56476,Ameresco,63928,Vacaville Hospital,6701,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56127,Orange Grove Energy LP,56914,Orange Grove Peaking Facility,CTG1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,59.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,56127,Orange Grove Energy LP,56914,Orange Grove Peaking Facility,CTG2,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,59.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,59345,"Colton Solar One, LLC",59597,"Colton Solar One, LLC",CS001,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,59346,"Colton Solar Two, LLC",59598,"Colton Solar Two, LLC",CS002,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,59353,"AP North Lake I, LP",59610,"AP North Lake I, LP",APNLI,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,59091,Hollister Solar LLC,59268,Hollister Solar LLC,PV10,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,59873,"Solar Star California XIX, LLC",58388,Solar Star 1,SS13,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,58.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,59873,"Solar Star California XIX, LLC",58388,Solar Star 1,SS14,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,33.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,59873,"Solar Star California XIX, LLC",58388,Solar Star 1,SS15,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,15.0,MW
